SDSS_NAME,RA,DEC,MagAve,Sigma
094555.44+404950.2,146.48101,40.830634,19.729423711934164,0.34327248406030714
081100.33+571134.9,122.75139,57.193049,20.17233945555556,0.26104074229784996
094555.44+404950.2,146.48101,40.830634,19.729423711934164,0.34327248406030714
110440.72+602822.4,166.16966,60.472994,20.11157,0.3216362435073528
132658.39+455100.9,201.7433,45.850264,20.044576990909086,0.4133661548792373
123725.21+475700.1,189.35504,47.950035,20.52384719444445,0.35525868556094403
111101.00+463032.1,167.75417,46.508932,19.914857173913042,0.47650975552502356
011525.21+050929.5,18.85508,5.158198,18.171152217289723,0.13246784155995003
095131.29+503251.0,147.8804,50.547513,20.02101288549619,0.3582294849403271
164705.67+503358.9,251.77365,50.566375,18.63497115283843,0.1800611605165861
004716.86+263614.7,11.820291,26.604102,19.92415024365483,0.2616671741142067
134128.52+492438.1,205.36886,49.410674,0,0
142137.77+441355.5,215.4074,44.232092,19.48295141208791,0.3145389703781155
095847.37+503556.5,149.6974,50.599036,20.12936428571428,0.28687513292125394
103439.69+532850.1,158.6654,53.480634,20.133261082568804,0.36390313473836305
013836.26+291625.6,24.651098,29.2738,0,0
015049.53+011849.7,27.70641,1.313808,19.592860288194416,0.3028877457268616
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
121639.52+422951.1,184.16468,42.497541,19.745729579787223,0.3164342542219862
013600.23+240543.0,24.000995,24.095301,19.89821491287879,0.29495141237538636
091948.41+400519.7,139.95172,40.088815,19.158647333333334,0.180796431061159
085450.39+492315.6,133.70998,49.387751,20.026897166666664,0.3066758948085343
083926.50+564228.0,129.86042,56.70779,19.00590518666667,0.2007920451002562
083523.56+384313.2,128.84817,38.72034,0,0
002440.07+261147.1,6.166968,26.196427,19.24779572659177,0.30455050806590317
013600.23+240543.0,24.000995,24.095301,19.89821491287879,0.29495141237538636
102756.70+254146.8,156.98626,25.696336,18.712002685466388,0.2957751689424551
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
111729.57+214513.9,169.37322,21.753862,19.10430679999999,0.22036627456134483
001213.29+242323.6,3.055415,24.389909,19.6484841577061,0.5953115449780696
101251.66+445532.4,153.21524,44.925695,20.052665957746473,0.259609020356372
131727.04+421002.1,199.3627,42.167252,19.97858725625001,0.3525460553430894
104941.24+522455.0,162.42187,52.415278,20.10714542148761,0.2617525076915075
001619.47+043737.4,4.081146,4.627068,20.314919965986405,0.286819466510515
090159.75+284355.4,135.49896,28.732082,20.34914302298851,0.4792553549733013
223100.05+240718.9,337.75023,24.121922,0,0
001453.83+021452.2,3.724331,2.247847,20.25184986153847,0.16606671187033045
022320.19-030423.0,35.834164,-3.073058,20.076764030769237,0.3505905622813958
073906.41+255504.4,114.77671,25.91789,19.86468766826924,0.43699528906729596
122507.46+281135.5,186.28111,28.193213,19.99978508270676,0.5233351567722324
003003.16-032100.0,7.513175,-3.350027,19.58902586842104,0.3058891926766706
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
105355.18+413251.9,163.47994,41.547753,19.4533897518797,0.25810787307875427
121653.36+424048.8,184.22237,42.680225,20.02694377380953,0.3108937951070847
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
160536.73+081329.4,241.40307,8.224859,17.571129816042777,0.654026491915992
152613.80+084502.8,231.55751,8.750785,19.570013447963802,0.3122464210118693
091028.76+481931.8,137.61987,48.325513,20.106552895161293,0.32605675011111773
094555.44+404950.2,146.48101,40.830634,19.729423711934164,0.34327248406030714
080000.15+420206.3,120.00063,42.035107,19.74336746942146,0.3411278251721327
003003.16-032100.0,7.513175,-3.350027,19.58902586842104,0.3058891926766706
232814.76+232305.6,352.06152,23.384892,18.27782465060242,0.15199518535330803
223100.05+240718.9,337.75023,24.121922,0,0
124058.54+624814.5,190.2438,62.804142,19.042073350000006,0.28944943692396485
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
005335.48+221537.3,13.397866,22.260367,18.208667159493668,0.09562195511858967
002440.07+261147.1,6.166968,26.196427,19.24779572659177,0.30455050806590317
105730.37+490125.5,164.37657,49.023767,19.215010139534883,0.2881927034070053
154121.37+063804.1,235.33906,6.634501,0,0
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
224033.07+195411.4,340.1378,19.903176,19.949740982142853,0.2868462906937716
103243.95+472912.0,158.18313,47.486676,19.117243464601767,0.4477675244776426
140004.34+094853.1,210.01811,9.814761,20.36302486821706,0.3220076690667548
005925.21+225725.0,14.855057,22.956972,20.119411937500004,0.3353539271170035
144553.76+131614.1,221.47404,13.270598,19.36483534770117,0.2655723146308535
085704.09+075819.8,134.26705,7.972187,17.53398247570332,0.03695135757760293
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
103925.50+552257.2,159.85625,55.382591,19.163284843750002,0.2233273368199738
120146.42+195800.2,180.44345,19.966736,0,0
091808.15+435930.3,139.53398,43.991766,20.19495554375,0.29120198086839205
014915.96+023324.9,27.316533,2.556933,18.8979650801282,0.25324497453073974
140533.78+312717.5,211.39078,31.45487,0,0
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
114342.43+271009.2,175.9268,27.169238,19.805840843749998,0.32544362207228766
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
073440.76+445337.6,113.66987,44.893802,19.474961707006354,0.4005710358901242
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
160834.05+130201.0,242.1419,13.033622,18.701577053619314,0.11630460843294398
230020.05+202739.1,345.08357,20.460864,18.813604033132542,0.31516486445995084
094555.44+404950.2,146.48101,40.830634,19.729423711934164,0.34327248406030714
081100.33+571134.9,122.75139,57.193049,20.17233945555556,0.26104074229784996
224513.36+183220.4,341.3057,18.539013,19.607253504587156,0.30331939460612756
091247.29+392757.5,138.19706,39.465983,20.24863103571428,0.3502558219273873
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
015444.58+232610.3,28.685784,23.436201,18.196460865671632,0
111837.14+280054.9,169.65479,28.015255,19.33916163852242,0.33711888287142044
014645.25-001236.4,26.688557,-0.210137,0,0
163656.84+364340.4,249.23686,36.72791,0,0
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
073440.76+445337.6,113.66987,44.893802,19.474961707006354,0.4005710358901242
074018.29+461422.7,115.07623,46.239653,19.498680165517232,0.37163950688606867
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
005803.35+302950.9,14.513978,30.497488,20.248856587719306,0.306388121888335
153731.01+335836.7,234.37924,33.976881,17.72620818442623,0.18521728227214992
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
153804.81+204749.6,234.52008,20.797127,20.042997427835058,0.28563170547595734
005615.87-013042.6,14.066135,-1.511838,20.37767515151515,0.5040431822240389
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
222311.34+185950.6,335.79727,18.997408,20.300069499999996,0.4545667153868838
100047.91+372740.7,150.19963,37.461322,19.775704265151518,0.30742167198302545
013753.96+024207.0,24.474855,2.701947,0,0
022320.19-030423.0,35.834164,-3.073058,20.076764030769237,0.3505905622813958
021642.27-025843.2,34.176164,-2.978688,20.043838451428567,0.3408725652424609
015737.47+092819.0,29.406142,9.471947,18.88096790925268,0.4821938207323918
223100.05+240718.9,337.75023,24.121922,0,0
005957.33+354035.2,14.988887,35.676446,0,0
114342.43+271009.2,175.9268,27.169238,19.805840843749998,0.32544362207228766
014915.96+023324.9,27.316533,2.556933,18.8979650801282,0.25324497453073974
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
011100.99+243005.4,17.754143,24.501513,17.601906088319087,0
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
020835.75-020204.8,32.148995,-2.034675,18.98166823875433,0.13636797490333197
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
022726.14+010909.0,36.858925,1.152511,18.632670454545462,0.13074217248714826
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
121947.90+455048.0,184.9496,45.846674,20.21994071311476,0.27808203814390736
220143.39+230556.7,330.43082,23.099097,18.97456653703703,0.24756302578646658
095234.75+503257.3,148.14481,50.54935,19.46787697326203,0.29184423020992295
083342.37+444435.0,128.42655,44.743078,19.216613475460125,0.2524986276739807
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
001453.83+021452.2,3.724331,2.247847,20.25184986153847,0.16606671187033045
125911.12+482519.7,194.79635,48.422167,19.469649776923074,0.21654472638351982
021741.23-040035.0,34.421802,-4.009735,19.533908475836434,0.24603083419295657
230020.05+202739.1,345.08357,20.460864,18.813604033132542,0.31516486445995084
002838.52-034328.7,7.160507,-3.724645,19.864097329268294,0.31675141005584523
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
234400.14+321748.6,356.00061,32.296858,18.953421426710083,0.19512926728889818
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
121639.52+422951.1,184.16468,42.497541,19.745729579787223,0.3164342542219862
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
142350.04+550316.2,215.95847,55.054594,20.110512543859645,0.31753759512155777
081737.27+314707.3,124.40531,31.785375,17.82756034160758,0.17714828599091031
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
023237.97-010231.2,38.158243,-1.042023,20.357009290909097,0.3529451434397628
015545.83+003524.2,28.940982,0.590076,20.222938000000003,0.42529262147371455
235139.29+174750.4,357.91373,17.797361,19.29508511724138,0.2579649400042706
121417.06+275826.6,183.57112,27.974081,20.09567022302158,0.3174283312397194
223100.05+240718.9,337.75023,24.121922,0,0
003003.16-032100.0,7.513175,-3.350027,19.58902586842104,0.3058891926766706
154121.37+063804.1,235.33906,6.634501,0,0
080000.95+122430.7,120.00399,12.408556,18.298011794303793,0.40127017344881216
014005.12+024700.2,25.021372,2.783406,18.059144824104227,0.13557941772618334
231201.18+255807.3,348.00492,25.968719,16.44641119999999,0
115325.93+251611.4,178.35808,25.269855,19.52701851020409,0.2493722559271525
222311.34+185950.6,335.79727,18.997408,20.300069499999996,0.4545667153868838
231201.83+260550.2,348.00763,26.097304,19.081152101307193,0.2774334729361766
231201.18+255807.3,348.00492,25.968719,16.44641119999999,0
223255.46-004622.8,338.2311,-0.773002,19.487312833935036,0.3237534067071365
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
102756.70+254146.8,156.98626,25.696336,18.712002685466388,0.2957751689424551
092845.08+134801.4,142.18786,13.800414,20.111758602666676,0.2457100126973425
025306.51-021345.4,43.277135,-2.229287,19.79504481742738,0.3307397522775393
003003.16-032100.0,7.513175,-3.350027,19.58902586842104,0.3058891926766706
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
013308.77+065210.1,23.286576,6.869491,20.389575146341475,0.34034713619144663
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
001501.80-073417.7,3.757513,-7.571601,19.99684604310345,0.38248880823606785
134128.52+492438.1,205.36886,49.410674,0,0
014238.22+002905.5,25.659271,0.484875,19.52128273867594,0.312445541782122
004621.65+204525.7,11.59024,20.757157,18.531153166233754,0.10776222420072563
081100.33+571134.9,122.75139,57.193049,20.17233945555556,0.26104074229784996
124900.56+424720.1,192.25237,42.788944,20.155611659574465,0.2356797437918213
134147.97+533646.0,205.44989,53.61286,19.42443953125,0.451890240242603
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
010810.76-015457.5,17.044852,-1.915995,19.147766741035856,0.24488023524998193
124058.54+624814.5,190.2438,62.804142,19.042073350000006,0.28944943692396485
084007.63+441604.3,130.0318,44.267887,19.68420181226053,0.3041654917972482
081558.88+224139.3,123.99534,22.694275,19.844211116379324,0.39206386422279454
131134.38+592010.6,197.89323,59.336361,20.22524025000001,0.37938339550580163
160202.64+214459.2,240.51103,21.749807,19.424127291176486,0.30620178602031456
084007.63+441604.3,130.0318,44.267887,19.68420181226053,0.3041654917972482
012924.36+251236.9,22.35153,25.210277,0,0
124044.68+330349.8,190.18619,33.063846,17.305490035483867,0.07797324772847831
101528.86+533325.5,153.87024,53.557191,19.912339416666672,0.3640405729761093
233026.76+320407.5,352.61154,32.068761,0,0
213451.82+000240.6,323.71593,0.044649,0,0
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
081558.88+224139.3,123.99534,22.694275,19.844211116379324,0.39206386422279454
223100.05+240718.9,337.75023,24.121922,0,0
143255.27+151703.0,218.23031,15.284182,18.06285725065963,0.14141065963461005
104614.80+375928.5,161.56169,37.991256,19.591702367647063,0.26197307384356183
121639.52+422951.1,184.16468,42.497541,19.745729579787223,0.3164342542219862
095828.55+555025.0,149.61898,55.840298,20.06822315789474,0.29512990650069637
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
145302.38+470832.7,223.25992,47.142439,18.905971650273226,0.18865545140930082
164108.19+302322.2,250.28415,30.38951,0,0
091247.29+392757.5,138.19706,39.465983,20.24863103571428,0.3502558219273873
111101.00+463032.1,167.75417,46.508932,19.914857173913042,0.47650975552502356
110303.52+115816.6,165.7647,11.971272,18.83014508866995,0.3587465076732928
111837.14+280054.9,169.65479,28.015255,19.33916163852242,0.33711888287142044
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
121835.58+424749.4,184.64827,42.79706,19.840185450777202,0.2387705121559026
115904.38+422617.1,179.76825,42.438099,0,0
012446.05+250004.7,21.191887,25.001314,20.26513891764706,0.3992014191614811
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
162806.68+434029.7,247.02786,43.674945,17.65883007117439,0.08779676652935346
163624.48+494446.0,249.10202,49.746125,18.67213596636771,0.05827330714127835
125235.36+471922.5,193.14736,47.322939,19.66896286928105,0.3562885325586757
021642.27-025843.2,34.176164,-2.978688,20.043838451428567,0.3408725652424609
121729.19+373903.7,184.37165,37.651052,18.106142634551503,0.09812484173591625
004621.65+204525.7,11.59024,20.757157,18.531153166233754,0.10776222420072563
003650.00+013103.9,9.208353,1.517755,17.899018685546867,0.9944054137406205
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
014005.12+024700.2,25.021372,2.783406,18.059144824104227,0.13557941772618334
095847.37+503556.5,149.6974,50.599036,20.12936428571428,0.28687513292125394
142450.83+424629.7,216.21182,42.774939,19.152896330143538,0.41689345655306587
221625.26+210435.8,334.10529,21.076622,18.610896185393244,0.16818871776463537
081558.88+224139.3,123.99534,22.694275,19.844211116379324,0.39206386422279454
012011.27+200529.9,20.046972,20.091642,0,0
125911.12+482519.7,194.79635,48.422167,19.469649776923074,0.21654472638351982
223528.50+220020.7,338.86876,22.005754,17.761074904891313,0.12439462537232987
224615.45+215011.3,341.5644,21.836478,18.2733806957672,0.16275738601761292
001948.28+185506.3,4.951169,18.918439,18.434256324921133,0.14880098699159908
013151.33+265911.7,22.963904,26.986604,19.379405729483285,0.27331497320587383
121139.73+520637.8,182.91556,52.110517,19.788333896296283,0.198486724619522
075943.36+331723.6,119.9307,33.289892,19.448226682539694,0.26934681942449634
